Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
10420,Female,West,Basic,Credit card,39.0,153,0.0,80.99,0
10421,Female,East,Basic,E-wallet,35.0,23,3.0,0.0,1
10422,Female,North,Pro,Paypal,39.0,53,3.0,93.87,1
10423,Male,South,Basic,,30.0,20,1.0,11.4,0
10424,Female,East,Pro,Crypto,,96,1.0,0.0,1
10425,Male,West,Plus,,,89,2.0,181.39,0
10426,Female,East,Pro,Crypto,45.0,137,4.0,92.99,0
10427,Female,South,Pro,Crypto,37.0,41,4.0,88.59,1
10428,Non-Binary,South,Basic,,,156,2.0,0.0,1
10429,Male,North,Plus,E-wallet,36.0,162,5.0,206.32,1
10430,Male,South,Basic,Crypto,33.0,27,2.0,45.79,1
10431,Male,East,Pro,Paypal,49.0,139,1.0,102.81,1
10432,Female,North,Plus,Paypal,36.0,57,1.0,198.09,0
10433,Female,South,Pro,Credit card,,126,3.0,108.45,1
10434,Male,North,Pro,,31.0,171,3.0,59.4,1
10435,Male,North,Basic,E-wallet,42.0,6,4.0,50.29,0
10436,Female,West,Basic,Credit card,41.0,143,3.0,33.45,1
10437,Male,North,Pro,Crypto,31.0,92,1.0,87.75,1
10438,Non-Binary,North,Basic,Paypal,22.0,34,3.0,54.08,1
10439,Female,South,Pro,Paypal,24.0,91,2.0,44.5,1
10440,Male,East,Basic,Paypal,32.0,6,0.0,0.0,1
10441,Male,East,Plus,Credit card,47.0,13,0.0,146.44,1
10442,Unknown,South,Basic,Paypal,31.0,58,0.0,0.0,1
10443,Male,East,Pro,Crypto,,61,2.0,69.6,0
10444,Male,North,Pro,Crypto,16.0,119,2.0,17.57,0
10445,Non-Binary,West,Basic,Credit card,49.0,65,3.0,32.91,0
10446,Unknown,North,Basic,Crypto,39.0,21,0.0,25.58,1
10447,Unknown,North,Basic,E-wallet,41.0,143,0.0,26.83,0
10448,Female,West,Basic,E-wallet,43.0,98,2.0,52.71,1
10449,Male,South,Basic,Paypal,32.0,119,0.0,74.91,1
10450,Male,North,Basic,Paypal,34.0,42,0.0,6.34,1
10451,Female,North,Pro,E-wallet,48.0,96,4.0,93.69,1
10452,Female,South,Basic,Crypto,35.0,97,3.0,39.12,1
10453,Female,North,Plus,Credit card,39.0,115,1.0,,1
10454,Unknown,North,Pro,Paypal,42.0,147,1.0,120.77,1
10455,Male,East,Basic,,40.0,137,1.0,0.0,1
10456,Female,South,Basic,E-wallet,32.0,146,2.0,0.0,1
10457,Male,North,Plus,E-wallet,33.0,11,1.0,147.21,0
10458,Female,North,Basic,Credit card,41.0,137,0.0,,1
10459,Male,West,Pro,Paypal,41.0,70,2.0,51.08,1
10460,Male,West,Pro,Crypto,45.0,103,1.0,104.1,1
10461,Male,West,Basic,,39.0,10,2.0,0.0,1
10462,Female,North,Plus,,39.0,60,2.0,196.8,1
10463,Female,North,Basic,Credit card,29.0,125,0.0,0.0,1
10464,Female,West,Basic,E-wallet,28.0,165,2.0,61.39,1
10465,Unknown,East,Plus,Credit card,41.0,16,1.0,176.91,1
10466,Male,East,Pro,Crypto,28.0,53,3.0,42.77,1
10467,Male,East,Plus,Credit card,33.0,172,3.0,121.4,1
10468,Non-Binary,East,Pro,,47.0,152,3.0,107.67,1
10469,Male,South,Pro,Credit card,46.0,105,2.0,126.72,0
10470,Unknown,West,Plus,E-wallet,37.0,158,4.0,161.32,1
10471,Male,North,Basic,Crypto,31.0,105,1.0,75.24,0
10472,Unknown,West,Pro,,32.0,38,3.0,132.54,0
10473,Male,East,Pro,Paypal,42.0,19,3.0,49.93,1
10474,Non-Binary,North,Basic,Crypto,33.0,72,2.0,82.27,1
10475,Female,South,Pro,Paypal,,42,3.0,111.62,1
10476,Unknown,West,Basic,Crypto,46.0,115,1.0,0.0,1
10477,Male,North,Pro,E-wallet,35.0,128,1.0,61.42,1
10478,Female,North,Pro,E-wallet,28.0,54,1.0,130.24,1
10479,Unknown,East,Plus,Credit card,38.0,107,4.0,220.15,1
10480,Female,East,Basic,Paypal,43.0,102,3.0,22.9,1
10481,Female,West,Pro,Paypal,23.0,178,2.0,179.26,1
10482,Female,South,Basic,Paypal,31.0,132,1.0,92.0,1
10483,Female,North,Pro,,31.0,139,1.0,113.06,1
10484,Female,East,Pro,E-wallet,,13,0.0,108.68,0
10485,Female,West,Pro,Paypal,40.0,102,2.0,109.4,0
10486,Unknown,East,Plus,Credit card,28.0,39,3.0,98.75,1
10487,Male,West,Plus,Paypal,19.0,107,3.0,136.77,1
10488,Male,East,Basic,Credit card,44.0,136,2.0,28.88,1
10489,Unknown,South,Basic,Paypal,,169,1.0,15.91,1
10490,Non-Binary,North,Pro,,36.0,41,3.0,111.45,1
10491,Female,East,Basic,E-wallet,32.0,32,1.0,37.59,1
10492,Female,North,Basic,Credit card,35.0,24,1.0,54.01,1
10493,Male,West,Pro,Paypal,50.0,117,0.0,,0
10494,Male,South,Basic,Credit card,,77,2.0,83.77,1
10495,Female,North,Basic,Credit card,17.0,8,3.0,39.58,0
10496,Male,East,Plus,E-wallet,43.0,118,2.0,152.01,1
10497,Female,North,Basic,E-wallet,32.0,118,3.0,58.0,0
10498,Male,North,Basic,Credit card,44.0,90,-1.0,61.09,1
10499,Unknown,West,Basic,E-wallet,43.0,171,1.0,34.47,0
10500,Unknown,South,Plus,Paypal,48.0,57,2.0,100.75,1
10501,Female,South,Plus,Paypal,36.0,152,0.0,199.96,0
10502,Female,North,Pro,E-wallet,25.0,115,3.0,22.15,1
10503,Male,North,Basic,Credit card,43.0,31,0.0,0.0,1
10504,Non-Binary,West,Plus,,35.0,21,3.0,165.27,0
10505,Female,North,Pro,Crypto,31.0,92,2.0,68.65,1
10506,Male,West,Plus,Credit card,29.0,54,5.0,164.38,1
10507,Unknown,South,Pro,Credit card,44.0,107,0.0,144.87,1
10508,Non-Binary,South,Basic,,50.0,76,0.0,48.18,1
10509,Unknown,West,Basic,Crypto,22.0,60,2.0,1.57,1
10510,Female,North,Basic,Credit card,,121,3.0,65.95,1
10511,Female,South,Basic,Crypto,30.0,91,2.0,0.0,1
10512,Female,East,Pro,E-wallet,19.0,66,2.0,61.48,0
10513,Unknown,West,Plus,E-wallet,35.0,129,1.0,159.77,1
10514,Non-Binary,South,Pro,Credit card,25.0,113,1.0,63.04,1
10515,Male,South,Basic,E-wallet,,120,1.0,59.1,1
10516,Male,South,Basic,Paypal,26.0,160,1.0,33.01,1
10517,Male,East,Basic,E-wallet,23.0,62,2.0,43.28,0
10518,Non-Binary,East,Basic,E-wallet,27.0,143,4.0,36.48,0
10519,Unknown,East,Basic,Crypto,,128,0.0,68.84,0
10520,Male,North,Pro,E-wallet,30.0,84,2.0,46.87,1
10521,Female,West,Basic,Credit card,26.0,63,2.0,0.0,0
10522,Male,North,Plus,E-wallet,37.0,119,2.0,191.07,1
10523,Unknown,East,Basic,E-wallet,39.0,68,3.0,2.73,1
10524,Non-Binary,West,Plus,Credit card,36.0,123,1.0,122.3,0
10525,Non-Binary,North,Pro,Credit card,31.0,120,3.0,92.08,1
10526,Female,North,Basic,Crypto,31.0,144,0.0,40.55,1
10527,Female,North,Pro,Paypal,,39,3.0,130.35,1
10528,Male,East,Pro,E-wallet,25.0,101,1.0,90.52,1
10529,Male,South,Pro,Paypal,41.0,128,2.0,87.55,1
10530,Non-Binary,West,Pro,Crypto,16.0,12,2.0,59.22,1
10531,Non-Binary,East,Basic,Credit card,33.0,17,2.0,91.52,0
10532,Unknown,West,Pro,Credit card,30.0,67,2.0,131.43,1
10533,Unknown,East,Plus,Credit card,39.0,110,0.0,90.95,0
10534,Female,North,Basic,,19.0,13,0.0,87.24,1
10535,Female,North,Basic,E-wallet,34.0,132,5.0,7.44,1
10536,Unknown,South,Plus,Crypto,37.0,61,0.0,203.77,1
10537,Non-Binary,South,Basic,Credit card,14.0,160,4.0,46.54,1
10538,Male,West,Pro,,23.0,25,4.0,124.65,1
10539,Female,South,Pro,Credit card,33.0,29,4.0,121.8,1
10540,Male,South,Pro,Credit card,39.0,61,4.0,103.8,1
10541,Unknown,West,Basic,Crypto,35.0,80,0.0,58.79,1
10542,Female,East,Basic,Crypto,39.0,69,2.0,0.0,1
10543,Male,South,Basic,Paypal,23.0,90,1.0,156.23,1
10544,Female,East,Pro,Credit card,18.0,35,0.0,57.24,1
10545,Female,North,Pro,E-wallet,34.0,6,0.0,101.57,1
10546,Male,South,Pro,Credit card,21.0,64,2.0,89.0,0
10547,Male,North,Pro,,25.0,76,3.0,101.3,1
10548,Female,North,Basic,Paypal,43.0,40,1.0,0.0,1
10549,Female,East,Basic,Credit card,35.0,31,2.0,31.03,0
10550,Female,West,Plus,E-wallet,,141,1.0,127.63,1
10551,Female,South,Basic,E-wallet,27.0,160,3.0,0.0,1
10552,Non-Binary,East,Basic,Paypal,40.0,29,1.0,12.87,1
10553,Female,West,Basic,Crypto,36.0,5,3.0,,0
10554,Female,North,Basic,Paypal,21.0,9,1.0,8.42,1
10555,Non-Binary,South,Basic,E-wallet,,102,2.0,47.62,1
10556,Female,North,Plus,Paypal,52.0,19,3.0,181.09,1
10557,Male,North,Plus,Crypto,21.0,88,3.0,195.71,1
10558,Male,South,Plus,Credit card,39.0,123,4.0,167.63,1
10559,Female,West,Plus,,,117,5.0,194.62,1
10560,Female,West,Plus,Paypal,,11,2.0,179.84,0
10561,Female,South,Pro,Credit card,27.0,21,3.0,148.97,1
10562,Male,South,Basic,Paypal,19.0,75,1.0,0.0,1
10563,Male,East,Pro,Crypto,19.0,13,2.0,124.51,0
10564,Male,East,Basic,,37.0,105,1.0,44.32,1
10565,Male,North,Basic,Paypal,48.0,175,1.0,9.9,1
10566,Female,South,Basic,Credit card,,35,1.0,29.37,1
10567,Male,West,Pro,Credit card,28.0,54,4.0,156.26,1
10568,Female,North,Basic,Paypal,40.0,13,5.0,27.49,1
10569,Unknown,North,Basic,Credit card,,1,1.0,67.85,0
10570,Male,North,Basic,E-wallet,36.0,1,2.0,,1
10571,Female,North,Plus,E-wallet,34.0,60,3.0,,1
10572,Female,West,Pro,Credit card,29.0,106,2.0,79.82,0
10573,Male,North,Plus,Paypal,33.0,106,3.0,202.31,1
10574,Female,South,Basic,Paypal,,133,4.0,17.92,1
10575,Non-Binary,East,Basic,Credit card,40.0,152,0.0,40.07,1
10576,Unknown,West,Pro,E-wallet,44.0,22,1.0,38.36,0
10577,Male,South,Basic,E-wallet,24.0,72,0.0,0.0,1
10578,Unknown,South,Pro,Paypal,44.0,94,2.0,86.94,0
10579,Female,South,Pro,E-wallet,,27,4.0,81.23,1
10580,Male,East,Pro,Crypto,19.0,24,1.0,20.84,1
10581,Female,East,Plus,E-wallet,39.0,98,1.0,170.53,1
10582,Unknown,East,Basic,Paypal,28.0,64,5.0,37.07,1
10583,Female,South,Basic,E-wallet,18.0,42,1.0,0.0,0
10584,Male,East,Pro,E-wallet,35.0,39,4.0,126.05,1
10585,Female,North,Basic,Credit card,39.0,22,0.0,32.42,1
10586,Male,East,Basic,Crypto,35.0,176,1.0,0.0,1
10587,Male,West,Basic,Credit card,32.0,7,1.0,61.48,1
10588,Male,South,Basic,E-wallet,30.0,127,4.0,0.0,1
10589,Male,South,Basic,E-wallet,58.0,6,2.0,0.0,1
10590,Male,North,Basic,,22.0,20,2.0,0.0,1
10591,Male,East,Pro,Crypto,42.0,34,1.0,95.31,1
10592,Female,East,Pro,Paypal,34.0,100,0.0,110.36,0
10593,Male,West,Pro,Credit card,25.0,98,0.0,,1
10594,Male,North,Pro,E-wallet,33.0,81,2.0,,1
10595,Non-Binary,West,Basic,E-wallet,20.0,60,1.0,85.3,1
10596,Female,West,Basic,Paypal,28.0,73,0.0,6.78,0
10597,Female,South,Basic,E-wallet,33.0,157,4.0,0.0,1
10598,Male,South,Plus,,18.0,108,2.0,253.9,1
10599,Male,East,Pro,Paypal,39.0,67,2.0,93.93,1
10600,Male,East,Basic,E-wallet,24.0,136,0.0,0.0,1
10601,Male,West,Basic,E-wallet,19.0,16,5.0,9.54,1
10602,Male,East,Plus,Crypto,23.0,42,3.0,59.54,1
10603,Male,West,Pro,Credit card,55.0,102,3.0,42.56,1
10604,Male,East,Plus,Crypto,14.0,87,2.0,165.45,0
10605,Male,East,Basic,Crypto,38.0,102,1.0,41.16,1
10606,Female,South,Basic,E-wallet,26.0,140,3.0,0.0,0
10607,Male,South,Pro,Credit card,30.0,153,3.0,,1
10608,Male,South,Pro,Credit card,40.0,61,3.0,69.01,0
10609,Female,South,Pro,E-wallet,39.0,18,2.0,98.74,1
10610,Female,North,Pro,Crypto,27.0,80,2.0,142.12,1
10611,Male,South,Pro,Crypto,,29,2.0,116.17,1
10612,Female,North,Pro,Crypto,40.0,126,1.0,84.63,1
10613,Female,South,Basic,Credit card,39.0,12,1.0,15.76,1
10614,Male,East,Basic,E-wallet,31.0,176,0.0,0.0,1
10615,Non-Binary,West,Plus,,38.0,81,4.0,106.42,1
10616,Unknown,East,Basic,Crypto,29.0,120,0.0,0.0,1
10617,Male,East,Pro,Credit card,25.0,115,1.0,115.87,1
10618,Male,North,Pro,Credit card,34.0,178,2.0,74.56,1
10619,Non-Binary,South,Plus,E-wallet,,110,2.0,91.91,1
10620,Female,West,Basic,E-wallet,,8,3.0,5.7,0
10621,Male,West,Basic,,39.0,28,0.0,78.12,1
10622,Male,South,Plus,Paypal,26.0,92,1.0,146.23,0
10623,Male,North,Plus,E-wallet,49.0,109,2.0,102.16,1
10624,Female,North,Pro,Paypal,30.0,135,0.0,97.5,1
10625,Female,North,Basic,E-wallet,32.0,107,2.0,36.67,1
10626,Male,West,Basic,Crypto,20.0,80,4.0,3.06,1
10627,Female,North,Pro,Paypal,32.0,14,3.0,97.86,1
10628,Female,North,Plus,Crypto,39.0,161,0.0,171.52,1
10629,Male,West,Plus,,41.0,179,1.0,162.2,1
10630,Male,West,Basic,,49.0,177,0.0,82.8,0
10631,Female,East,Basic,Crypto,39.0,4,6.0,40.51,1
10632,Non-Binary,West,Basic,Crypto,36.0,97,1.0,27.3,1
10633,Female,South,Plus,,29.0,8,2.0,165.24,0
10634,Female,West,Pro,,27.0,4,1.0,93.79,1
10635,Male,West,Basic,Credit card,43.0,154,2.0,46.55,1
10636,Female,North,Basic,Credit card,43.0,112,0.0,,1
10637,Female,East,Pro,Crypto,23.0,116,1.0,144.27,0
10638,Male,North,Basic,Paypal,,83,2.0,0.0,1
10639,Male,East,Plus,E-wallet,40.0,46,0.0,193.35,0
10640,Male,North,Pro,Paypal,22.0,61,3.0,64.56,1
10641,Male,South,Basic,Crypto,39.0,44,0.0,,1
10642,Male,North,Basic,Credit card,23.0,65,0.0,75.79,1
10643,Male,North,Plus,Crypto,9.0,22,2.0,184.94,1
10644,Male,South,Basic,Crypto,32.0,97,0.0,33.46,1
10645,Male,South,Basic,Credit card,36.0,92,2.0,26.33,1
10646,Non-Binary,West,Plus,Paypal,32.0,42,0.0,114.1,1
10647,Female,North,Plus,E-wallet,62.0,162,4.0,213.65,1
10648,Female,South,Plus,Crypto,37.0,157,2.0,164.82,0
10649,Female,South,Basic,Credit card,35.0,66,2.0,49.98,0
10650,Female,West,Basic,E-wallet,38.0,137,2.0,84.38,1
10651,Male,East,Basic,E-wallet,29.0,127,4.0,17.8,1
10652,Female,South,Basic,E-wallet,43.0,55,0.0,0.0,1
10653,Female,South,Pro,Credit card,37.0,33,0.0,57.24,1
10654,Female,North,Basic,Crypto,37.0,64,1.0,0.0,1
10655,Female,West,Pro,Credit card,27.0,5,5.0,153.3,0
10656,Male,North,Basic,,18.0,170,1.0,11.48,1
10657,Male,East,Basic,Paypal,28.0,15,1.0,0.0,0
10658,Male,West,Plus,E-wallet,36.0,132,3.0,103.79,1
10659,Female,North,Basic,Crypto,29.0,24,3.0,113.22,1
10660,Female,South,Basic,Paypal,36.0,26,1.0,41.29,1
10661,Male,South,Basic,Credit card,31.0,169,3.0,65.78,1
10662,Unknown,West,Basic,E-wallet,38.0,116,2.0,,1
10663,Female,South,Basic,Crypto,24.0,123,1.0,72.98,1
10664,Male,North,Basic,E-wallet,35.0,54,2.0,0.0,1
10665,Male,West,Pro,E-wallet,27.0,106,0.0,75.24,1
10666,Male,South,Plus,E-wallet,18.0,25,3.0,171.79,1
10667,Male,South,Pro,Credit card,32.0,15,0.0,85.79,0
10668,Male,East,Basic,E-wallet,49.0,108,1.0,37.74,1
10669,Male,East,Pro,,19.0,107,0.0,53.65,0
10670,Male,West,Basic,Credit card,35.0,89,4.0,21.29,1
10671,Male,East,Pro,Paypal,41.0,100,1.0,41.7,0
10672,Non-Binary,North,Pro,Crypto,57.0,155,0.0,140.89,1
10673,Male,South,Basic,Credit card,29.0,157,0.0,25.26,0
10674,Female,South,Plus,Crypto,27.0,125,2.0,117.95,1
10675,Female,South,Plus,Crypto,22.0,121,1.0,230.77,1
10676,Unknown,West,Plus,Paypal,45.0,88,2.0,141.05,1
10677,Male,West,Basic,Credit card,25.0,172,1.0,60.31,1
10678,Male,East,Pro,E-wallet,30.0,146,2.0,64.53,0
10679,Unknown,South,Plus,Crypto,15.0,12,3.0,163.23,0
10680,Non-Binary,South,Basic,Crypto,42.0,74,3.0,57.24,1
10681,Non-Binary,South,Plus,Crypto,45.0,111,4.0,151.44,1
10682,Male,South,Basic,,42.0,150,2.0,50.94,1
10683,Male,South,Basic,Crypto,17.0,13,4.0,75.92,1
10684,Female,North,Pro,Credit card,40.0,97,3.0,47.45,1
10685,Unknown,South,Pro,Crypto,,103,1.0,16.71,1
10686,Female,North,Pro,Crypto,34.0,150,3.0,68.03,1
10687,Female,South,Plus,Crypto,36.0,167,1.0,195.84,1
10688,Male,West,Basic,E-wallet,37.0,63,4.0,9.47,1
10689,Female,West,Basic,E-wallet,39.0,19,3.0,76.64,1
10690,Male,North,Plus,Credit card,33.0,159,1.0,183.52,1
10691,Male,South,Basic,Crypto,14.0,77,1.0,56.16,1
10692,Female,West,Pro,,39.0,23,1.0,79.8,1
10693,Female,West,Pro,Paypal,34.0,45,1.0,,1
10694,Male,South,Basic,E-wallet,24.0,17,2.0,21.91,1
10695,Male,South,Basic,Paypal,18.0,110,0.0,30.64,1
10696,Female,West,Pro,Crypto,49.0,93,0.0,84.6,1
10697,Male,South,Plus,Crypto,46.0,175,0.0,163.95,0
10698,Female,East,Pro,Paypal,,141,1.0,72.43,1
10699,Male,South,Pro,Credit card,27.0,148,1.0,,1
10700,Female,West,Basic,Credit card,8.0,97,1.0,74.68,1
10701,Female,West,Basic,Paypal,41.0,4,0.0,0.0,1
10702,Male,North,Basic,Crypto,37.0,127,1.0,22.14,1
10703,Male,East,Basic,Paypal,30.0,158,2.0,91.17,1
10704,Male,West,Basic,E-wallet,45.0,86,4.0,24.52,1
10705,Male,East,Basic,Credit card,42.0,119,2.0,,0
10706,Unknown,South,Basic,Paypal,35.0,171,4.0,8.59,1
10707,Male,West,Basic,Credit card,34.0,63,0.0,0.0,1
10708,Non-Binary,North,Basic,E-wallet,34.0,93,3.0,,1
10709,Male,West,Pro,Crypto,40.0,169,1.0,44.77,1
10710,Female,North,Pro,Crypto,25.0,120,3.0,85.48,1
10711,Female,East,Basic,Crypto,,99,2.0,91.96,1
10712,Female,North,Plus,Credit card,24.0,165,2.0,114.18,1
10713,Female,South,Basic,E-wallet,,134,2.0,,1
10714,Female,South,Plus,Paypal,39.0,58,1.0,-10.0,1
10715,Male,South,Basic,Crypto,27.0,68,0.0,30.36,0
10716,Unknown,West,Plus,Credit card,,48,0.0,231.55,0
10717,Non-Binary,South,Basic,Crypto,25.0,10,3.0,40.81,0
10718,Unknown,South,Pro,E-wallet,49.0,100,5.0,89.78,1
10719,Male,West,Basic,Paypal,,129,2.0,0.0,1
10720,Female,East,Pro,Crypto,40.0,109,1.0,82.71,1
10721,Unknown,South,Basic,E-wallet,49.0,26,3.0,54.45,1
10722,Male,South,Basic,Credit card,35.0,143,0.0,64.11,1
10723,Male,West,Pro,E-wallet,41.0,63,4.0,113.78,1
10724,Female,East,Basic,Credit card,46.0,176,1.0,0.0,1
10725,Female,East,Plus,Crypto,33.0,89,0.0,158.45,0
10726,Non-Binary,East,Basic,Crypto,34.0,15,1.0,0.0,0
10727,Male,West,Basic,E-wallet,43.0,72,2.0,0.0,1
10728,Female,North,Pro,Credit card,40.0,179,1.0,61.34,1
10729,Male,North,Basic,E-wallet,26.0,115,3.0,12.75,1
10730,Male,South,Basic,E-wallet,12.0,132,1.0,0.0,1
10731,Male,South,Pro,Crypto,32.0,163,0.0,85.93,1
10732,Non-Binary,South,Pro,Crypto,,6,0.0,114.51,0
10733,Female,North,Plus,Crypto,24.0,60,1.0,179.54,1
10734,Female,West,Basic,E-wallet,25.0,95,1.0,12.59,1
10735,Male,South,Pro,E-wallet,,156,4.0,118.25,1
10736,Non-Binary,West,Basic,Paypal,42.0,119,2.0,4.67,1
10737,Male,South,Basic,Paypal,44.0,157,0.0,93.11,1
10738,Non-Binary,West,Pro,E-wallet,39.0,167,1.0,93.28,1
10739,Female,West,Basic,Paypal,40.0,30,1.0,,0
10740,Male,North,Basic,E-wallet,40.0,47,3.0,11.4,1
10741,Female,West,Basic,Crypto,9.0,90,1.0,20.51,1
10742,Male,East,Pro,Credit card,34.0,5,1.0,89.02,1
10743,Female,North,Plus,Crypto,16.0,28,1.0,155.31,0
10744,Female,South,Pro,E-wallet,,136,2.0,69.5,0
10745,Male,North,Basic,Crypto,13.0,83,3.0,0.0,1
10746,Non-Binary,East,Pro,E-wallet,32.0,113,0.0,,1
10747,Male,East,Pro,,,138,4.0,40.8,1
10748,Female,West,Basic,,22.0,18,0.0,0.0,1
10749,Unknown,East,Basic,E-wallet,43.0,73,4.0,37.84,1
10750,Female,East,Basic,Credit card,39.0,132,1.0,0.0,1
10751,Male,East,Basic,Paypal,37.0,102,2.0,79.09,0
10752,Unknown,East,Plus,Credit card,40.0,69,2.0,131.36,1
10753,Female,South,Basic,E-wallet,30.0,94,1.0,0.0,1
10754,Male,South,Basic,Crypto,35.0,17,0.0,71.23,0
10755,Male,North,Plus,,34.0,20,3.0,183.13,1
10756,Female,West,Plus,E-wallet,,142,2.0,199.35,1
10757,Female,South,Pro,Crypto,27.0,5,1.0,74.79,1
10758,Female,East,Basic,Crypto,21.0,23,2.0,0.0,1
10759,Non-Binary,West,Basic,,,59,3.0,54.68,1
10760,Female,South,Basic,Paypal,30.0,27,3.0,66.08,1
10761,Male,North,Basic,Paypal,26.0,73,2.0,18.31,1
10762,Male,East,Basic,Paypal,42.0,22,2.0,94.01,0
10763,Male,West,Pro,Credit card,22.0,78,3.0,106.61,1
10764,Female,South,Basic,Credit card,32.0,45,1.0,30.53,1
10765,Male,West,Basic,Crypto,45.0,111,2.0,54.02,0
10766,Female,South,Basic,Paypal,43.0,36,2.0,0.0,1
10767,Female,North,Pro,E-wallet,46.0,141,1.0,89.81,0
10768,Non-Binary,East,Pro,Credit card,28.0,47,0.0,31.61,0
10769,Male,North,Pro,E-wallet,41.0,77,1.0,91.9,1
10770,Non-Binary,East,Basic,Paypal,23.0,114,2.0,37.21,1
10771,Male,East,Basic,Paypal,31.0,35,2.0,,1
10772,Non-Binary,West,Basic,Credit card,32.0,59,4.0,23.87,1
10773,Male,South,Basic,Credit card,,78,1.0,0.0,1
10774,Male,North,Plus,Crypto,30.0,112,1.0,241.48,1
10775,Female,North,Plus,E-wallet,29.0,96,2.0,121.85,1
10776,Male,North,Pro,Crypto,,110,0.0,39.36,0
10777,Male,West,Plus,Crypto,42.0,47,3.0,156.17,0
10778,Female,West,Pro,E-wallet,32.0,119,5.0,79.85,1
10779,Female,West,Basic,Paypal,36.0,149,0.0,37.97,1
10780,Female,East,Plus,E-wallet,35.0,42,0.0,189.23,0
10781,Female,North,Basic,Paypal,34.0,40,2.0,0.0,1
10782,Female,East,Pro,,,144,2.0,137.55,1
10783,Male,North,Basic,Paypal,30.0,62,1.0,16.83,1
10784,Male,North,Basic,Paypal,48.0,145,5.0,0.0,0
10785,Male,South,Pro,Paypal,41.0,71,2.0,103.01,1
10786,Unknown,North,Basic,E-wallet,34.0,2,3.0,23.55,1
10787,Female,West,Basic,Paypal,29.0,53,3.0,36.05,0
10788,Female,West,Basic,E-wallet,32.0,118,1.0,64.53,1
10789,Female,West,Basic,Credit card,38.0,141,4.0,80.78,1
10790,Unknown,South,Plus,Credit card,48.0,33,2.0,124.22,1
10791,Male,South,Pro,Crypto,20.0,126,2.0,0.0,0
10792,Female,East,Basic,Crypto,40.0,125,3.0,,1
10793,Female,North,Basic,,45.0,0,4.0,6.39,1
10794,Female,North,Plus,Paypal,19.0,175,4.0,,1
10795,Male,West,Basic,Paypal,32.0,98,3.0,0.0,1
10796,Non-Binary,West,Basic,,,9,2.0,13.8,0
10797,Unknown,West,Basic,E-wallet,38.0,82,1.0,0.0,1
10798,Female,West,Plus,Paypal,30.0,138,2.0,118.79,1
10799,Female,West,Basic,Paypal,32.0,118,1.0,0.0,1
10800,Unknown,West,Basic,E-wallet,29.0,126,0.0,12.25,1
10801,Female,North,Basic,Crypto,41.0,98,2.0,76.13,0
10802,Male,South,Basic,E-wallet,,65,2.0,15.38,0
10803,Female,West,Pro,E-wallet,,2,2.0,9.48,1
10804,Female,North,Basic,Paypal,35.0,142,0.0,94.83,0
10805,Female,West,Basic,Credit card,39.0,58,1.0,0.0,1
10806,Female,East,Basic,Paypal,31.0,104,1.0,25.53,1
10807,Unknown,East,Basic,Paypal,51.0,174,2.0,4.66,1
10808,Unknown,North,Plus,Paypal,,91,1.0,134.45,0
10809,Female,South,Plus,E-wallet,16.0,129,2.0,137.4,1
10810,Male,East,Basic,,15.0,157,0.0,52.02,1
10811,Unknown,East,Basic,Paypal,13.0,165,5.0,25.76,1
10812,Non-Binary,South,Basic,Paypal,40.0,4,1.0,64.43,1
10813,Male,East,Pro,,39.0,133,1.0,177.6,0
10814,Unknown,West,Pro,Crypto,46.0,132,4.0,112.93,1
10815,Non-Binary,South,Basic,Paypal,23.0,11,1.0,55.58,1
10816,Female,East,Pro,E-wallet,41.0,131,0.0,72.47,1
10817,Female,South,Pro,Crypto,34.0,151,1.0,118.56,1
10818,Male,West,Plus,,35.0,152,6.0,169.1,1
10819,Male,East,Basic,Credit card,40.0,25,2.0,,0
10820,Male,North,Basic,Crypto,26.0,54,1.0,30.37,1
10821,Non-Binary,East,Basic,Paypal,,125,3.0,11.18,1
10822,Male,East,Plus,Paypal,47.0,45,1.0,187.99,1
10823,Male,West,Pro,E-wallet,28.0,173,0.0,27.69,1
10824,Male,North,Pro,Paypal,23.0,42,2.0,82.01,1
10825,Female,North,Basic,Paypal,33.0,160,0.0,61.88,1
10826,Unknown,North,Basic,,35.0,20,3.0,76.96,0
10827,Male,West,Basic,Crypto,44.0,164,2.0,19.3,1
10828,Male,West,Pro,,22.0,11,0.0,114.72,0
10829,Female,West,Basic,Crypto,36.0,100,2.0,74.63,1
10830,Female,West,Basic,Credit card,18.0,148,0.0,23.61,1
10831,Male,West,Pro,E-wallet,38.0,140,3.0,140.83,0
10832,Female,North,Basic,Credit card,,116,4.0,15.4,1
10833,Male,South,Basic,Credit card,53.0,32,5.0,0.0,1
10834,Male,West,Basic,E-wallet,18.0,75,2.0,0.0,0
10835,Female,South,Plus,Paypal,47.0,119,4.0,154.51,1
10836,Female,East,Pro,Paypal,16.0,157,2.0,116.32,0
10837,Unknown,East,Plus,E-wallet,,36,1.0,104.62,1
10838,Male,West,Basic,E-wallet,17.0,81,3.0,30.9,0
10839,Female,East,Plus,Credit card,36.0,143,3.0,220.49,1
10840,Female,South,Plus,E-wallet,22.0,44,0.0,146.23,0
10841,Male,East,Pro,E-wallet,20.0,128,3.0,103.47,1
